城市,节点ID,聚类系数
Qingdao,24467,0.0
Qingdao,24470,0.0
Qingdao,24474,0.333333
Qingdao,24478,0.0
Qingdao,24479,0.0
Qingdao,24480,0.0
Qingdao,24482,0.0
Qingdao,24483,0.0
Qingdao,24486,0.0
Qingdao,24489,0.0
Qingdao,24494,0.0
Qingdao,24498,0.0
Qingdao,24499,0.0
Qingdao,24501,0.0
Qingdao,24505,0.0
Qingdao,24508,0.0
Qingdao,24510,0.0
Qingdao,24513,0.0
Qingdao,24517,0.0
Qingdao,24521,0.0
Qingdao,24522,0.0
Qingdao,24523,0.0
Qingdao,24524,0.0
Qingdao,24525,0.0
Qingdao,24529,0.0
Qingdao,24532,0.0
Qingdao,24533,0.0
Qingdao,24535,0.333333
Qingdao,24540,0.0
Qingdao,24543,0.0
Qingdao,24545,0.0
Qingdao,24547,0.0
Qingdao,24549,0.0
Qingdao,24553,0.0
Qingdao,24555,0.0
Qingdao,24559,0.0
Qingdao,24561,0.0
Qingdao,24563,0.0
Qingdao,24565,0.0
Qingdao,24567,0.0
Qingdao,24568,0.0
Qingdao,24572,0.0
Qingdao,24573,0.0
Qingdao,24575,0.0
Qingdao,24576,0.0
Qingdao,24579,0.333333
Qingdao,24581,0.166667
Qingdao,24586,0.5
Qingdao,24589,0.666667
Qingdao,24593,0.0
Qingdao,24595,0.0
Qingdao,24597,0.333333
Qingdao,24603,0.0
Qingdao,24605,0.0
Qingdao,24607,0.0
Qingdao,24609,0.0
Qingdao,24611,0.0
Qingdao,24614,0.0
Qingdao,24615,0.0
Qingdao,24618,0.0
Qingdao,24621,0.0
Qingdao,24625,0.0
Qingdao,24627,0.0
Qingdao,24629,0.0
Qingdao,24630,0.0
Qingdao,24632,0.0
Qingdao,24635,0.0
Qingdao,24637,0.0
Qingdao,24643,0.0
Qingdao,24645,0.0
Qingdao,24648,0.0
Qingdao,24651,0.0
Qingdao,24652,0.0
Qingdao,24654,0.0
Qingdao,24655,0.0
Qingdao,24657,0.0
Qingdao,24660,0.0
Qingdao,24661,0.0
Qingdao,24664,0.0
Qingdao,24665,0.0
Qingdao,24668,0.0
Qingdao,24669,0.0
Qingdao,24671,0.0
Qingdao,24673,0.0
Qingdao,24676,0.0
Qingdao,24679,0.0
Qingdao,24683,0.0
Qingdao,24685,0.0
Qingdao,24690,0.333333
Qingdao,24692,0.0
Qingdao,24695,0.0
Qingdao,24700,0.0
Qingdao,24703,0.0
Qingdao,24704,0.0
Qingdao,24706,0.0
Qingdao,24708,0.0
Qingdao,24711,0.0
Qingdao,24712,0.0
Qingdao,24713,0.0
Qingdao,24715,0.0
Qingdao,24717,0.0
Qingdao,24718,0.0
Qingdao,24721,0.0
Qingdao,24722,0.0
Qingdao,24723,0.0
Qingdao,24725,0.0
Qingdao,24727,0.0
Qingdao,24731,0.0
Qingdao,24734,0.0
Qingdao,24735,0.0
Qingdao,24739,0.0
Qingdao,24743,0.0
Qingdao,24747,0.0
Qingdao,24748,0.0
Qingdao,24750,0.166667
Qingdao,24753,0.0
Qingdao,24757,0.0
Qingdao,24764,0.166667
Qingdao,24768,0.0
Qingdao,24769,0.0
Qingdao,24771,0.0
Qingdao,24772,0.0
Qingdao,24773,0.0
Qingdao,24776,0.0
Qingdao,24777,0.333333
Qingdao,24780,0.0
Qingdao,24784,0.333333
Qingdao,24790,0.0
Qingdao,24794,0.333333
Qingdao,24798,0.333333
Qingdao,24799,0.333333
Qingdao,24802,0.333333
Qingdao,24805,0.0
Qingdao,24807,0.0
Qingdao,24808,0.333333
Qingdao,24809,0.0
Qingdao,24810,0.0
Qingdao,24812,0.0
Qingdao,24813,0.0
Qingdao,24822,0.0
Qingdao,24823,0.0
Qingdao,24824,0.0
Qingdao,24825,0.0
Qingdao,24829,0.0
Qingdao,24833,0.0
Qingdao,24836,0.0
Qingdao,24837,0.0
Qingdao,24838,0.0
Qingdao,24840,0.0
Qingdao,24841,0.333333
Qingdao,24844,0.333333
Qingdao,24849,0.0
Qingdao,24851,0.0
Qingdao,24856,0.166667
Qingdao,24857,0.0
Qingdao,24859,0.0
Qingdao,24864,0.333333
Qingdao,24868,0.0
Qingdao,24871,0.0
Qingdao,24874,0.166667
Qingdao,24877,0.0
Qingdao,24878,0.0
Qingdao,24880,0.0
Qingdao,24884,0.333333
Qingdao,24885,0.0
Qingdao,24890,0.0
Qingdao,24893,0.0
Qingdao,24894,0.0
Qingdao,24898,0.0
Qingdao,24901,0.0
Qingdao,24903,0.0
Qingdao,24907,0.0
Qingdao,24909,0.166667
Qingdao,24913,0.333333
Qingdao,24918,0.0
Qingdao,24922,0.0
Qingdao,24923,0.0
Qingdao,24926,0.0
Qingdao,24928,0.0
Qingdao,24930,0.0
Qingdao,24933,0.0
Qingdao,24936,0.0
Qingdao,24940,0.0
Qingdao,24942,0.0
Qingdao,24946,0.0
Qingdao,24949,0.0
Qingdao,24951,0.0
Qingdao,24958,0.0
Qingdao,24961,0.0
Qingdao,24966,0.0
Qingdao,24969,0.0
Qingdao,24970,0.0
Qingdao,24974,0.0
Qingdao,24979,0.0
Qingdao,24983,0.0
Qingdao,24986,0.166667
Qingdao,24990,0.0
Qingdao,24992,0.0
Qingdao,24995,0.0
Qingdao,24998,0.0
Qingdao,24999,0.0
Qingdao,25002,0.0
Qingdao,25006,0.0
Qingdao,25010,0.166667
Qingdao,25013,0.0
Qingdao,25017,0.0
Qingdao,25022,0.0
Qingdao,25025,0.0
Qingdao,25031,0.0
Qingdao,25032,0.0
Qingdao,25033,0.0
Qingdao,25035,0.0
Qingdao,25039,0.0
Qingdao,25044,0.166667
Qingdao,25047,0.0
Qingdao,25052,0.0
Qingdao,25056,0.0
Qingdao,25058,0.0
Qingdao,25059,0.0
Qingdao,25063,0.0
Qingdao,25068,0.0
Qingdao,25071,0.0
Qingdao,25076,0.0
Qingdao,25080,0.0
Qingdao,25084,0.0
Qingdao,25085,0.0
Qingdao,25087,0.0
Qingdao,25089,0.0
Qingdao,25092,0.0
Qingdao,25094,0.0
Qingdao,25098,0.0
Qingdao,25099,0.0
Qingdao,25102,0.0
Qingdao,25103,0.0
Qingdao,25106,0.0
Qingdao,25111,0.0
Qingdao,25114,0.0
Qingdao,25116,0.0
Qingdao,25119,0.0
Qingdao,25121,0.0
Qingdao,25124,0.0
Qingdao,25127,0.0
Qingdao,25132,0.0
Qingdao,25133,0.0
Qingdao,25137,0.0
Qingdao,25141,0.0
Qingdao,25142,0.0
Qingdao,25143,0.333333
Qingdao,25149,0.0
Qingdao,25151,0.0
Qingdao,25154,0.0
Qingdao,25156,0.0
Qingdao,25158,0.0
Qingdao,25160,0.333333
Qingdao,25162,0.0
Qingdao,25164,0.0
Qingdao,25166,0.0
Qingdao,25170,0.0
Qingdao,25174,0.0
Qingdao,25176,0.0
Qingdao,25180,0.0
Qingdao,25183,0.0
Qingdao,25185,0.0
Qingdao,25186,0.0
Qingdao,25188,0.0
Qingdao,25189,0.0
Qingdao,25193,0.333333
Qingdao,25197,0.0
Qingdao,25202,0.0
Qingdao,25203,0.0
Qingdao,25207,0.0
Qingdao,25208,0.0
Qingdao,25209,0.0
Qingdao,25210,0.0
Qingdao,25213,0.0
Qingdao,25218,0.0
Qingdao,25219,0.0
Qingdao,25224,0.0
Qingdao,25226,0.0
Qingdao,25229,0.0
Qingdao,25230,0.0
Qingdao,25233,0.0
Qingdao,25234,0.0
Qingdao,25237,0.0
Qingdao,25238,0.0
Qingdao,25241,0.0
Qingdao,25243,0.0
Qingdao,25244,0.0
Qingdao,25248,0.333333
Qingdao,25250,0.0
Qingdao,25252,0.0
Qingdao,25254,0.0
Qingdao,25256,0.0
Qingdao,25260,0.0
Qingdao,25262,0.0
Qingdao,25263,0.166667
Qingdao,25266,0.0
Qingdao,25270,0.0
Qingdao,25271,0.0
Qingdao,25274,0.0
Qingdao,25275,0.0
Qingdao,25278,0.0
Qingdao,25279,0.0
Qingdao,25282,0.166667
Qingdao,25285,0.0
Qingdao,25290,0.0
Qingdao,25291,0.0
Qingdao,25296,0.0
Qingdao,25300,0.0
Qingdao,25302,0.0
Qingdao,25305,0.0
Qingdao,25309,0.0
Qingdao,25313,0.0
Qingdao,25320,0.0
Qingdao,25321,0.0
Qingdao,25322,0.0
Qingdao,25324,0.0
Qingdao,25325,0.0
Qingdao,25328,0.0
Qingdao,25331,0.0
Qingdao,25333,0.0
Qingdao,25338,0.0
Qingdao,25339,0.0
Qingdao,25341,0.0
Qingdao,25344,0.0
Qingdao,25347,0.0
Qingdao,25349,0.0
Qingdao,25352,0.0
Qingdao,25356,0.0
Qingdao,25360,0.0
Qingdao,25362,0.0
Qingdao,25364,0.0
Qingdao,25365,0.0
Qingdao,25366,0.0
Qingdao,25368,0.0
Qingdao,25372,0.0
Qingdao,25376,0.0
Qingdao,25379,0.0
Qingdao,25381,0.0
Qingdao,25383,0.0
Qingdao,25386,0.0
Qingdao,25389,0.0
Qingdao,25391,0.0
Qingdao,25393,0.0
Qingdao,25396,0.0
Qingdao,25398,0.0
Qingdao,25400,0.0
Qingdao,25402,0.0
Qingdao,25403,0.0
Qingdao,25407,0.0
Qingdao,25408,0.0
Qingdao,25409,0.0
Qingdao,25414,0.0
Qingdao,25416,0.0
Qingdao,25418,0.0
Qingdao,25422,0.0
Qingdao,25426,0.0
Qingdao,25429,0.0
Qingdao,25434,0.0
Qingdao,25437,0.0
Qingdao,25440,0.0
Qingdao,25442,0.0
Qingdao,25445,0.0
Qingdao,25448,0.0
Qingdao,25449,0.0
Qingdao,25452,0.0
Qingdao,25456,0.0
Qingdao,25459,0.0
Qingdao,25460,0.0
Qingdao,25463,0.0
Qingdao,25467,0.0
Qingdao,25469,0.0
Qingdao,25471,0.0
Qingdao,25474,0.0
Qingdao,25478,0.0
Qingdao,25482,0.0
Qingdao,25483,0.0
Qingdao,25484,0.0
Qingdao,25488,0.0
Qingdao,25492,0.0
Qingdao,25496,0.0
Qingdao,25499,0.0
Qingdao,25503,0.0
Qingdao,25505,0.0
Qingdao,25510,0.0
Qingdao,25514,0.0
Qingdao,25515,0.0
Qingdao,25518,0.0
Qingdao,25522,0.0
Qingdao,25526,0.0
Qingdao,25529,0.0
Qingdao,25531,0.0
Qingdao,25534,0.0
Qingdao,25535,0.0
Qingdao,25536,0.0
Qingdao,25538,0.0
Qingdao,25541,0.0
Qingdao,25542,0.0
Qingdao,25544,0.0
Qingdao,25545,0.0
Qingdao,25547,0.0
Qingdao,25548,0.0
Qingdao,25549,0.0
Qingdao,25554,0.0
Qingdao,25558,0.0
Qingdao,25559,0.0
Qingdao,25562,0.0
Qingdao,25564,0.0
Qingdao,25566,0.0
Qingdao,25567,0.0
Qingdao,25569,0.0
Qingdao,25572,0.0
Qingdao,25575,0.0
Qingdao,25576,0.0
Qingdao,25579,0.0
Qingdao,25582,0.0
Qingdao,25585,0.0
Qingdao,25589,0.0
Qingdao,25591,0.0
Qingdao,25594,0.0
Qingdao,25595,0.0
Qingdao,25599,0.0
Qingdao,25601,0.0
Qingdao,25603,0.0
Qingdao,25606,0.0
Qingdao,25611,0.0
Qingdao,25613,0.0
Qingdao,25615,0.0
Qingdao,25616,0.0
Qingdao,25619,0.0
Qingdao,25621,0.0
Qingdao,25622,0.0
Qingdao,25626,0.0
Qingdao,25627,0.0
Qingdao,25630,0.0
Qingdao,25631,0.0
Qingdao,25633,0.0
Qingdao,25637,0.0
Qingdao,25640,0.0
Qingdao,25644,0.0
Qingdao,25645,0.0
Qingdao,25649,0.0
Qingdao,25652,0.0
Qingdao,25653,0.0
Qingdao,25658,0.0
Qingdao,25662,0.0
Qingdao,25666,0.0
Qingdao,25670,0.0
Qingdao,25671,0.0
Qingdao,25673,0.166667
Qingdao,25678,0.0
Qingdao,25679,0.0
Qingdao,25682,0.0
Qingdao,25686,0.0
Qingdao,25690,0.0
Qingdao,25692,0.0
Qingdao,25693,0.0
Qingdao,25695,0.0
Qingdao,25701,0.0
Qingdao,25703,0.0
Qingdao,25705,0.0
Qingdao,25709,0.0
Qingdao,25712,0.0
Qingdao,25714,0.0
Qingdao,25718,0.0
Qingdao,25721,0.0
Qingdao,25723,0.0
Qingdao,25726,0.0
Qingdao,25727,0.0
Qingdao,25730,0.0
Qingdao,25734,0.0
Qingdao,25735,0.0
Qingdao,25738,0.0
Qingdao,25739,0.0
Qingdao,25742,0.0
Qingdao,25743,0.0
Qingdao,25747,0.0
Qingdao,25748,0.0
Qingdao,25752,0.0
Qingdao,25754,0.0
Qingdao,25756,0.0
Qingdao,25757,0.166667
Qingdao,25759,0.0
Qingdao,25760,0.0
Qingdao,25763,0.0
Qingdao,25764,0.0
Qingdao,25767,0.0
Qingdao,25768,0.0
Qingdao,25772,0.0
Qingdao,25775,0.0
Qingdao,25777,0.0
Qingdao,25779,0.0
Qingdao,25781,0.0
Qingdao,25783,0.0
Qingdao,25785,0.0
Qingdao,25789,0.0
Qingdao,25790,0.0
Qingdao,25792,0.0
Qingdao,25793,0.0
Qingdao,25795,0.0
Qingdao,25798,0.0
Qingdao,25800,0.0
Qingdao,25803,0.0
Qingdao,25807,0.0
Qingdao,25809,0.0
Qingdao,25811,0.0
Qingdao,25812,0.0
Qingdao,25816,0.0
Qingdao,25817,0.0
Qingdao,25821,0.0
Qingdao,25823,0.0
Qingdao,25827,0.0
Qingdao,25830,0.166667
Qingdao,25833,0.0
Qingdao,25836,0.0
Qingdao,25837,0.0
Qingdao,25842,0.0
Qingdao,25845,0.0
Qingdao,25849,0.0
Qingdao,25853,0.166667
Qingdao,25858,0.0
Qingdao,25861,0.0
Qingdao,25862,0.0
Qingdao,25866,0.0
Qingdao,25869,0.0
Qingdao,25870,0.0
Qingdao,25872,0.0
Qingdao,25875,0.0
Qingdao,25879,0.0
Qingdao,25881,0.0
Qingdao,25884,0.0
Qingdao,25888,0.0
Qingdao,25889,0.0
Qingdao,25894,0.0
Qingdao,25896,0.0
Qingdao,25898,0.0
Qingdao,25900,0.0
Qingdao,25904,0.0
Qingdao,25908,0.0
Qingdao,25909,0.0
Qingdao,25914,0.0
Qingdao,25916,0.0
Qingdao,25918,0.0
Qingdao,25923,0.0
Qingdao,25926,0.0
Qingdao,25927,0.0
Qingdao,25931,0.0
Qingdao,25933,0.0
Qingdao,25936,0.0
Qingdao,25939,0.0
Qingdao,25940,0.0
Qingdao,25943,0.0
Qingdao,25944,0.0
Qingdao,25948,0.0
Qingdao,25950,0.0
Qingdao,25954,0.0
Qingdao,25955,0.0
Qingdao,25958,0.0
Qingdao,25959,0.0
Qingdao,25963,0.0
Qingdao,25968,0.0
Qingdao,25972,0.0
Qingdao,25976,0.0
Qingdao,25977,0.0
Qingdao,25979,0.0
Qingdao,25984,0.0
Qingdao,25986,0.0
Qingdao,25988,0.0
Qingdao,25992,0.0
Qingdao,25994,0.0
Qingdao,25998,0.0
Qingdao,25999,0.0
Qingdao,26000,0.0
Qingdao,26002,0.0
Qingdao,26003,0.0
Qingdao,26004,0.0
Qingdao,26007,0.0
Qingdao,26010,0.0
Qingdao,26016,0.0
Qingdao,26017,0.0
Qingdao,26021,0.0
Qingdao,26023,0.0
Qingdao,26025,0.0
Qingdao,26029,0.0
Qingdao,26033,0.0
Qingdao,26037,0.0
Qingdao,26040,0.0
Qingdao,26044,0.0
Qingdao,26045,0.0
Qingdao,26049,0.0
Qingdao,26053,0.0
Qingdao,26054,0.0
Qingdao,26057,0.0
Qingdao,26058,0.0
Qingdao,26059,0.0
Qingdao,26061,0.0
Qingdao,26066,0.0
Qingdao,26069,0.0
Qingdao,26073,0.0
Qingdao,26075,0.0
Qingdao,26078,0.0
Qingdao,26079,0.0
Qingdao,26083,0.0
Qingdao,26084,0.0
Qingdao,26086,0.0
Qingdao,26088,0.0
Qingdao,26089,0.0
Qingdao,26093,0.0
Qingdao,26097,0.0
Qingdao,26100,0.0
Qingdao,26103,0.0
Qingdao,26105,0.0
Qingdao,26107,0.0
Qingdao,26109,0.0
Qingdao,26111,0.0
Qingdao,26114,0.0
Qingdao,26118,0.0
Qingdao,26120,0.0
Qingdao,26124,0.0
Qingdao,26127,0.0
Qingdao,26129,0.0
Qingdao,26132,0.0
Qingdao,26133,0.0
Qingdao,26135,0.0
Qingdao,26137,0.0
Qingdao,26139,0.0
Qingdao,26144,0.0
Qingdao,26146,0.0
Qingdao,26149,0.0
Qingdao,26154,0.0
Qingdao,26155,0.0
Qingdao,26159,0.0
Qingdao,26160,0.0
Qingdao,26163,0.0
Qingdao,26165,0.0
Qingdao,26169,0.0
Qingdao,26174,0.0
Qingdao,26177,0.0
Qingdao,26179,0.0
Qingdao,26182,0.0
Qingdao,26183,0.0
Qingdao,26185,0.0
Qingdao,26187,0.0
Qingdao,26190,0.0
Qingdao,26191,0.0
Qingdao,26193,0.0
Qingdao,26195,0.0
Qingdao,26197,0.0
Qingdao,26199,0.0
Qingdao,26202,0.0
Qingdao,26203,0.0
Qingdao,26208,0.0
Qingdao,26211,0.0
Qingdao,26212,0.0
Qingdao,26213,0.0
Qingdao,26215,0.0
Qingdao,26217,0.0
Qingdao,26219,0.0
Qingdao,26222,0.0
Qingdao,26223,0.0
Qingdao,26224,0.0
Qingdao,26225,0.0
Qingdao,26229,0.0
Qingdao,26231,0.0
Qingdao,26233,0.0
Qingdao,26235,0.0
Qingdao,26237,0.0
Qingdao,26238,0.0
Qingdao,26239,0.0
Qingdao,26243,0.0
Qingdao,26247,0.0
Qingdao,26248,0.0
Qingdao,26250,0.0
Qingdao,26253,0.0
Qingdao,26255,0.0
Qingdao,26257,0.0
Qingdao,26260,0.0
Qingdao,26262,0.0
Qingdao,26263,0.0
Qingdao,26267,0.0
Qingdao,26269,0.0
Qingdao,26272,0.0
Qingdao,26276,0.0
Qingdao,26278,0.0
Qingdao,26281,0.0
Qingdao,26283,0.0
Qingdao,26286,0.0
Qingdao,26290,0.0
Qingdao,26293,0.0
Qingdao,26295,0.0
Qingdao,26299,0.0
Qingdao,26304,0.0
Qingdao,26305,0.0
Qingdao,26307,0.0
Qingdao,26311,0.333333
Qingdao,26313,0.0
Qingdao,26320,0.0
Qingdao,26324,0.0
Qingdao,26325,0.166667
Qingdao,26326,0.333333
Qingdao,26327,0.0
Qingdao,26328,0.0
Qingdao,26330,0.0
Qingdao,26331,0.0
Qingdao,26335,0.0
Qingdao,26339,0.0
Qingdao,26341,0.0
Qingdao,26344,0.0
Qingdao,26345,0.0
Qingdao,26346,0.0
Qingdao,26348,0.0
Qingdao,26350,0.0
Qingdao,26351,0.0
Qingdao,26353,0.333333
Qingdao,26355,0.166667
Qingdao,26359,0.0
Qingdao,26362,0.0
Qingdao,26364,0.0
Qingdao,26368,0.0
Qingdao,26371,0.333333
Qingdao,26375,0.0
Qingdao,26379,0.0
Qingdao,26381,0.0
Qingdao,26383,0.0
Qingdao,26385,0.0
Qingdao,26388,0.333333
Qingdao,26389,0.0
Qingdao,26391,0.166667
Qingdao,26396,0.0
Qingdao,26399,0.0
Qingdao,26403,0.0
Qingdao,26407,0.0
Qingdao,26410,0.0
Qingdao,26413,0.0
Qingdao,26414,0.0
Qingdao,26416,0.0
Qingdao,26419,0.0
Qingdao,26423,0.0
Qingdao,26426,0.0
Qingdao,26429,0.0
Qingdao,26433,0.0
Qingdao,26436,0.0
Qingdao,26438,0.0
Qingdao,26442,0.0
Qingdao,26445,0.0
Qingdao,26447,0.0
Qingdao,26453,0.0
Qingdao,26457,0.0
Qingdao,26461,0.0
Qingdao,26466,0.0
Qingdao,26467,0.0
Qingdao,26468,0.0
Qingdao,26471,0.0
Qingdao,26475,0.0
Qingdao,26478,0.0
Qingdao,26481,0.333333
Qingdao,26483,0.0
Qingdao,26485,0.0
Qingdao,26487,0.0
Qingdao,26492,0.0
Qingdao,26494,0.0
Qingdao,26495,0.0
Qingdao,26497,0.0
Qingdao,26501,0.0
Qingdao,26502,0.0
Qingdao,26503,0.0
Qingdao,26509,0.0
Qingdao,26513,0.0
Qingdao,26516,0.0
Qingdao,26517,0.0
Qingdao,26518,0.0
Qingdao,26521,0.0
Qingdao,26522,0.0
Qingdao,26526,0.0
Qingdao,26530,0.0
Qingdao,26531,0.0
Qingdao,26533,0.0
Qingdao,26537,0.0
Qingdao,26538,0.0
Qingdao,26542,0.0
Qingdao,26543,0.0
Qingdao,26544,0.0
Qingdao,26547,0.0
Qingdao,26550,0.0
Qingdao,26552,0.0
Qingdao,26555,0.0
Qingdao,26560,0.0
Qingdao,26564,0.0
Qingdao,26566,0.0
Qingdao,26567,0.0
Qingdao,26571,0.0
Qingdao,26573,0.0
Qingdao,26575,0.0
Qingdao,26579,0.0
Qingdao,26581,0.0
Qingdao,26583,0.0
Qingdao,26587,0.0
Qingdao,26591,0.0
Qingdao,26593,0.0
Qingdao,26598,0.0
Qingdao,26599,0.0
Qingdao,26602,0.0
Qingdao,26603,0.0
Qingdao,26606,0.0
Qingdao,26607,0.0
Qingdao,26609,0.0
Qingdao,26613,0.0
Qingdao,26614,0.0
Qingdao,26616,0.0
Qingdao,26619,0.0
Qingdao,26622,0.0
Qingdao,26625,0.0
Qingdao,26629,0.0
Qingdao,26634,0.0
Qingdao,26637,0.0
Qingdao,26639,0.0
Qingdao,26641,0.0
Qingdao,26644,0.0
Qingdao,26645,0.0
Qingdao,26646,0.0
Qingdao,26648,0.0
Qingdao,26650,0.0
Qingdao,26651,0.0
Qingdao,26653,0.0
Qingdao,26657,0.166667
Qingdao,26662,0.0
Qingdao,26664,0.0
Qingdao,26666,0.0
Qingdao,26669,0.0
Qingdao,26670,0.0
Qingdao,26673,0.0
Qingdao,26677,0.0
Qingdao,26679,0.0
Qingdao,26683,0.0
Qingdao,26685,0.0
Qingdao,26688,0.0
Qingdao,26689,0.0
Qingdao,26691,0.0
Qingdao,26692,0.0
Qingdao,26695,0.0
Qingdao,26699,0.0
Qingdao,26700,0.0
Qingdao,26704,0.0
Qingdao,26705,0.0
Qingdao,26706,0.0
Qingdao,26709,0.0
Qingdao,26711,0.0
Qingdao,26713,0.0
Qingdao,26717,0.0
Qingdao,26719,0.0
Qingdao,26721,0.0
Qingdao,26726,0.0
Qingdao,26729,0.0
Qingdao,26731,0.166667
Qingdao,26735,0.0
Qingdao,26737,0.0
Qingdao,26742,0.0
Qingdao,26743,0.0
Qingdao,26747,0.0
Qingdao,26748,0.0
Qingdao,26751,0.0
Qingdao,26755,0.0
Qingdao,26757,0.0
Qingdao,26762,0.0
Qingdao,26766,0.0
Qingdao,26767,0.0
Qingdao,26772,0.0
Qingdao,26773,0.0
Qingdao,26775,0.0
Qingdao,26779,0.0
Qingdao,26783,0.0
Qingdao,26787,0.0
Qingdao,26790,0.0
Qingdao,26794,0.0
Qingdao,26797,0.0
Qingdao,26798,0.0
Qingdao,26799,0.0
Qingdao,26801,0.0
Qingdao,26805,0.0
Qingdao,26809,0.0
Qingdao,26813,0.0
Qingdao,26817,0.0
Qingdao,26819,0.0
Qingdao,26821,0.0
Qingdao,26825,0.0
Qingdao,26826,0.0
Qingdao,26830,0.0
Qingdao,26834,0.0
Qingdao,26838,0.0
Qingdao,26842,0.0
Qingdao,26845,0.0
Qingdao,26850,0.0
Qingdao,26853,0.0
Qingdao,26857,0.0
Qingdao,26858,0.0
Qingdao,26860,0.0
Qingdao,26861,0.0
Qingdao,26863,0.0
Qingdao,26866,0.0
Qingdao,26870,0.333333
Qingdao,26873,0.333333
Qingdao,26877,0.0
Qingdao,26880,0.0
Qingdao,26883,0.0
Qingdao,26886,0.0
Qingdao,26889,0.0
Qingdao,26892,0.0
Qingdao,26893,0.0
Qingdao,26897,0.0
Qingdao,26901,0.0
Qingdao,26906,0.0
Qingdao,26909,0.0
Qingdao,26913,0.0
Qingdao,26917,0.0
Qingdao,26919,0.0
Qingdao,26924,0.333333
Qingdao,26925,0.0
Qingdao,26926,0.0
Qingdao,26927,0.0
Qingdao,26928,0.0
Qingdao,26929,0.0
Qingdao,26932,0.0
Qingdao,26933,0.0
Qingdao,26937,0.0
Qingdao,26939,0.0
Qingdao,26941,0.0
Qingdao,26946,0.0
Qingdao,26949,0.0
Qingdao,26953,0.0
Qingdao,26957,0.0
Qingdao,26959,0.0
Qingdao,26966,0.333333
Qingdao,26967,0.0
Qingdao,26968,0.0
Qingdao,26970,0.0
Qingdao,26972,0.0
Qingdao,26976,0.333333
Qingdao,26979,0.0
Qingdao,26981,0.0
Qingdao,26983,0.0
Qingdao,26985,0.0
Qingdao,26989,0.0
Qingdao,26993,0.0
Qingdao,26998,0.0
Qingdao,27002,0.0
Qingdao,27004,0.0
Qingdao,27006,0.0
Qingdao,27008,0.0
Qingdao,27012,0.0
Qingdao,27014,0.0
Qingdao,27020,0.0
Qingdao,27022,0.0
Qingdao,27024,0.0
Qingdao,27028,0.0
Qingdao,27032,0.0
Qingdao,27036,0.0
Qingdao,27038,0.0
Qingdao,27040,0.0
Qingdao,27044,0.0
Qingdao,27049,0.0
Qingdao,27052,0.0
Qingdao,27056,0.0
Qingdao,27058,0.0
Qingdao,27059,0.0
Qingdao,27062,0.0
Qingdao,27065,0.0
Qingdao,27070,0.0
Qingdao,27073,0.0
Qingdao,27076,0.0
Qingdao,27080,0.0
Qingdao,27083,0.166667
Qingdao,27086,0.0
Qingdao,27089,0.0
Qingdao,27094,0.0
Qingdao,27097,0.0
Qingdao,27100,0.0
Qingdao,27103,0.0
Qingdao,27106,0.0
Qingdao,27110,0.0
Qingdao,27111,0.0
Qingdao,27114,0.0
Qingdao,27115,0.0
Qingdao,27117,0.0
Qingdao,27121,0.0
Qingdao,27122,0.0
Qingdao,27123,0.0
Qingdao,27126,0.0
Qingdao,27128,0.0
Qingdao,27130,0.0
Qingdao,27133,0.0
Qingdao,27138,0.0
Qingdao,27139,0.0
Qingdao,27142,0.0
Qingdao,27144,0.0
Qingdao,27146,0.0
Qingdao,27149,0.0
Qingdao,27152,0.0
Qingdao,27154,0.0
Qingdao,27158,0.0
Qingdao,27161,0.0
Qingdao,27166,0.0
Qingdao,27170,0.0
Qingdao,27173,0.0
Qingdao,27175,0.0
Qingdao,27177,0.0
Qingdao,27180,0.0
Qingdao,27182,0.0
Qingdao,27184,0.0
Qingdao,27186,0.0
Qingdao,27189,0.0
Qingdao,27192,0.0
Qingdao,27193,0.0
Qingdao,27197,0.0
Qingdao,27202,0.0
Qingdao,27203,0.0
Qingdao,27205,0.0
Qingdao,27208,0.0
Qingdao,27209,0.0
Qingdao,27211,0.0
Qingdao,27213,0.0
Qingdao,27215,0.0
Qingdao,27221,0.0
Qingdao,27225,0.0
Qingdao,27226,0.0
Qingdao,27228,0.0
Qingdao,27231,0.0
Qingdao,27234,0.0
Qingdao,27238,0.0
Qingdao,27241,0.0
Qingdao,27243,0.0
Qingdao,27245,0.0
Qingdao,27247,0.0
Qingdao,27249,0.0
Qingdao,27254,0.0
Qingdao,27256,0.0
Qingdao,27257,0.0
Qingdao,27258,0.0
Qingdao,27259,0.0
Qingdao,27262,0.0
Qingdao,27263,0.0
Qingdao,27269,0.0
Qingdao,27271,0.0
Qingdao,27272,0.0
Qingdao,27275,0.0
Qingdao,27277,0.0
Qingdao,27280,0.0
Qingdao,27283,0.0
Qingdao,27284,0.0
Qingdao,27288,0.0
Qingdao,27292,0.0
Qingdao,27295,0.0
Qingdao,27298,0.0
Qingdao,27301,0.0
Qingdao,27304,0.0
Qingdao,27308,0.0
Qingdao,27310,0.0
Qingdao,27312,0.0
Qingdao,27313,0.0
Qingdao,27318,0.0
Qingdao,27319,0.0
Qingdao,27323,0.0
Qingdao,27327,0.0
Qingdao,27332,0.333333
Qingdao,27333,0.333333
Qingdao,27337,0.0
Qingdao,27338,0.0
Qingdao,27342,0.0
Qingdao,27346,0.0
Qingdao,27349,0.0
Qingdao,27350,0.0
Qingdao,27352,0.0
